web-scraper-order,web-scraper-start-url,V1_type_chaussures,V2_prix,V3_adresse,V4_image_lien-src,Pagination,Pagination-href
"1751546499-7978","https://sn.coinafrique.com/categorie/chaussures-homme?page=25","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4356926_uploaded_image1_1693438581.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=24"
"1751546499-7979","https://sn.coinafrique.com/categorie/chaussures-homme?page=25","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4355436_uploaded_image1_1693354034.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=24"
"1751546499-7980","https://sn.coinafrique.com/categorie/chaussures-homme?page=25","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4355437_uploaded_image1_1693354129.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=24"
"1751546505-7981","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4396701_uploaded_image1_1696084749.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7982","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4434969_uploaded_image1_1698608864.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7983","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures Adidas","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4398796_uploaded_image1_1696244268.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7984","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Baskets  Yeezy 700","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4398747_uploaded_image1_1696242666.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7985","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4394756_uploaded_image1_1695940348.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7986","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4394760_uploaded_image1_1695940464.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7987","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Baskets Nike","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4396636_uploaded_image1_1696081052.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7988","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","25 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430653_uploaded_image1_1698289461.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7989","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","25 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430650_uploaded_image1_1698289365.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7990","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Baskets Air Jordan 3","15 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4428754_uploaded_image1_1698171301.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7991","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Baskets  Nike","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4427988_uploaded_image1_1698139582.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7992","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4388907_uploaded_image1_1695540853.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7993","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4388901_uploaded_image1_1695540588.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7994","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4388899_uploaded_image1_1695540502.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7995","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4388902_uploaded_image1_1695540651.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7996","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures  homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4388894_uploaded_image1_1695540279.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7997","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4388889_uploaded_image1_1695540054.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7998","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4388887_uploaded_image1_1695539965.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-7999","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4388872_uploaded_image1_1695539240.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8000","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4388870_uploaded_image1_1695539105.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8001","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures femme","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4391960_uploaded_image1_1695744564.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8002","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures Nike","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4426991_uploaded_image1_1698069433.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8003","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures Tommy Hilfiger","25 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4424668_uploaded_image1_1697885179.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8004","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4385816_uploaded_image1_1695316957.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8005","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4423649_uploaded_image1_1697813300.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8006","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Sandales homme","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4423639_uploaded_image1_1697812793.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8007","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Baskets Jordan","6 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4422840_uploaded_image1_1697767117.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8008","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Sandales LV","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4421960_uploaded_image1_1697643209.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8009","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Sandales Nike Calm","10 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4421801_uploaded_image1_1697638918.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8010","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381717_uploaded_image1_1695063162.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8011","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","10 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381765_uploaded_image1_1695064908.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8012","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381763_uploaded_image1_1695064855.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8013","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381761_uploaded_image1_1695064762.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8014","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381755_uploaded_image1_1695064495.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8015","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381754_uploaded_image1_1695064386.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8016","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381752_uploaded_image1_1695064269.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8017","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381734_uploaded_image1_1695063748.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8018","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381735_uploaded_image1_1695063824.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8019","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381740_uploaded_image1_1695063908.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8020","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures homme","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4421648_uploaded_image1_1697632354.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
"1751546505-8021","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","Chaussures hommes","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4421641_uploaded_image1_1697632228.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=23"
